"Item #","Product Name","Product Description","Product description orignal html",Brand,"category 1","category 2","category 3","category 4","Retail Price","Wholesale Price Before Markup","MAP Price","Supplier handling fee",Weight,"Qty in stock","In Stock",UPC,"Image name","URL to large image","URL to thumb image","refurbished flag","Attribute list","Shipping for USA","manufacturer prod id","shipping length","shipping width","shipping height","sales tax pct","sales tax state",manufacturer,"Shipping for Canada","Shipping for International","w2b handling fee","W2B 3% Transaction Fee USA","W2B 3% Transaction Fee Canada","W2B 3% Transaction Fee International","USA ZONE","CANADA ZONE",Attributes,"Extra Img 1","Extra Img 2","Extra Img 3","Extra Img 4","Extra Img 5","Extra Img 6","description no html","supplier name - item number","supplier category 1","supplier category 2","supplier category 3","supplier category 4"
AHI-766,"BLACK CIGARETTE TOBACCO ELECTRIC ROLLING ROLLER TUBE INJECTOR MACHINE ","BLACK CIGARETTE TOBACCO ELECTRIC ROLLING ROLLER TUBE INJECTOR MACHINE ","BLACK CIGARETTE TOBACCO ELECTRIC ROLLING ROLLER TUBE INJECTOR MACHINE ",,"Garden/outdoor Decor",,,,59.99,39.00,,3.99,3,0,N,,AHI-766.jpg,http://www.imageserverhost.com/simg/B365/large/AHI-766.jpg,http://www.imageserverhost.com/simg/B365/small/AHI-766.jpg,N,,0,AHI-766,,,,0,NULL,,,,2.5,,,,$0,,,,,,,,,"BLACK CIGARETTE TOBACCO ELECTRIC ROLLING ROLLER TUBE INJECTOR MACHINE ",ahidistribution.com-AHI-766,"Ahi Home And Garden",,,
AHI-411,"Computer Table for Bed or Chair LT5","LT-5 Laptop Stand with Printer Table<br><br>Laptop desk is perfect for use of laptops in homes<br>Alternative to placing a laptop on your lap<br>Portable and Multipurpose<br>Fits all laptop sizes<br>Four wheels for extra stability<br>Brushed Black on Black Finish<br>Versatile workstation can be used in most applications<br>Allows you to easily use while on the couch, in bed<br>Compact multipurpose portable table.<br><br><br>Features:<br><br>Mobile Laptop Stand Designed for Comfort as well as mobile flexibility.<br>Split Top Desig<br>Printer or Tower Table<br>Box Compartment under Table<br><br>Dimensions:<br><br>Vertical Height from floor to the top of the wheel bar: 2 3/4 inches<br>Vertical Height lowest: 27 1/2 inches<br>Vertical Height tallest: 40 inches<br>Box dimensions 9 1/2 inches x 15 3/4 inches ( inside dimensions are: 7 12 x 14 inches )<br>Adjustable Table: 21 1/4 x 15 3/4 inches<br>printer Platform dimensions: 9 1/4 x 15 3/8 inches<br>Wheel base dimensions : 25 x 18 inches<br><br><br>SOME ASSEMBLY IS REQUIRED - Please note that holes are already pre-drilled, but may be covered by the laminate covering.","LT-5 Laptop Stand with Printer Table<br><br>Laptop desk is perfect for use of laptops in homes<br>Alternative to placing a laptop on your lap<br>Portable and Multipurpose<br>Fits all laptop sizes<br>Four wheels for extra stability<br>Brushed Black on Black Finish<br>Versatile workstation can be used in most applications<br>Allows you to easily use while on the couch, in bed<br>Compact multipurpose portable table.<br><br><br>Features:<br><br>Mobile Laptop Stand Designed for Comfort as well as mobile flexibility.<br>Split Top Desig<br>Printer or Tower Table<br>Box Compartment under Table<br><br>Dimensions:<br><br>Vertical Height from floor to the top of the wheel bar: 2 3/4 inches<br>Vertical Height lowest: 27 1/2 inches<br>Vertical Height tallest: 40 inches<br>Box dimensions 9 1/2 inches x 15 3/4 inches ( inside dimensions are: 7 12 x 14 inches )<br>Adjustable Table: 21 1/4 x 15 3/4 inches<br>printer Platform dimensions: 9 1/4 x 15 3/8 inches<br>Wheel base dimensions : 25 x 18 inches<br><br><br>SOME ASSEMBLY IS REQUIRED - Please note that holes are already pre-drilled, but may be covered by the laminate covering.",,"General Merchandise","Mobility Products",,,99.99,52.18,,3.99,26,0,N,812927019702,AHI-411.jpg,http://www.imageserverhost.com/simg/B365/large/AHI-411.jpg,http://www.imageserverhost.com/simg/B365/small/AHI-411.jpg,N,,0,AHI-411,,,,0,NULL,,,,2.5,,,,$0,,,,,,,,,"LT-5 Laptop Stand with Printer TableLaptop desk is perfect for use of laptops in homesAlternative to placing a laptop on your lapPortable and MultipurposeFits all laptop sizesFour wheels for extra stabilityBrushed Black on Black FinishVersatile workstation can be used in most applicationsAllows you to easily use while on the couch, in bedCompact multipurpose portable table.Features:Mobile Laptop Stand Designed for Comfort as well as mobile flexibility.Split Top DesigPrinter or Tower TableBox Compartment under TableDimensions:Vertical Height from floor to the top of the wheel bar: 2 3/4 inchesVertical Height lowest: 27 1/2 inchesVertical Height tallest: 40 inchesBox dimensions 9 1/2 inches x 15 3/4 inches ( inside dimensions are: 7 12 x 14 inches )Adjustable Table: 21 1/4 x 15 3/4 inchesprinter Platform dimensions: 9 1/4 x 15 3/8 inchesWheel base dimensions : 25 x 18 inchesSOME ASSEMBLY IS REQUIRED - Please note that holes are already pre-drilled, but may be covered by the laminate covering.",ahidistribution.com-AHI-411,"Ahi Mobility Products",,,
AHI-60,"Table Top Camera Tripod Attachment","TABLE TOP ATTACHMENT<br><br>An excellent and easily transportable compact podium (when used with a tripod)<br><br>For Our Premium Computer Mount Or ANY Standard Camera Tripod<br><br>o Drilling Required<br><br>For use with your premium computer mount (available in our other advertisement)Or any camera tripod (tripod NOT INCLUDED)<br><br>Use with our premium car computer mount and C-Clamp and it is usable virtually anywhere!<br><br>O DRILL INSTALL","TABLE TOP ATTACHMENT<br><br>An excellent and easily transportable compact podium (when used with a tripod)<br><br>For Our Premium Computer Mount Or ANY Standard Camera Tripod<br><br>o Drilling Required<br><br>For use with your premium computer mount (available in our other advertisement)Or any camera tripod (tripod NOT INCLUDED)<br><br>Use with our premium car computer mount and C-Clamp and it is usable virtually anywhere!<br><br>O DRILL INSTALL",,"General Merchandise","Mobility Products",,,29.99,24.31,,3.99,10,0,N,812927014301,AHI-60.jpg,http://www.imageserverhost.com/simg/B365/large/AHI-60.jpg,http://www.imageserverhost.com/simg/B365/small/AHI-60.jpg,N,,0,AHI-60,,,,0,NULL,,,,2.5,,,,$0,,,,,,,,,"TABLE TOP ATTACHMENTAn excellent and easily transportable compact podium (when used with a tripod)For Our Premium Computer Mount Or ANY Standard Camera Tripodo Drilling RequiredFor use with your premium computer mount (available in our other advertisement)Or any camera tripod (tripod NOT INCLUDED)Use with our premium car computer mount and C-Clamp and it is usable virtually anywhere!O DRILL INSTALL",ahidistribution.com-AHI-60,"Ahi Mobility Products",,,
AHI-627,"Wheelchair Carrier Rack Hitch Mount Tilt and Carry","Designed to allow easy loading and transporting of your wheelchair.<br><br>The entire carrier has the option of tilting upward and locking in the upright position for transporting without a load. This allows more parking room within your garage or elsewhere.<br><br>The WCR 100 is one of the easiest and most versatile carriers on the market.<br><br>The WCR 100 is the perfect match for transporting standard fold-able wheelchairs.<br><br>Simple and Quick Installation.<br><br>Holds up to 100lbs<br><br>Accommodates Most Standard Wheelchair's.<br>The WCR 100 can be easily removed and stored in your trunk.<br><br>Tilt Spring allows for easy unlocking of the ramp.<br><br>Handles also allow easy controlled lifting of the carrier.<br><br>Anti-Wobble Device fuses the carrier and the trailer hitch receiver together to reduce movement and prevent trailer hitch receiver damage.<br><br>Ratchet Strap Included For Your Safety.<br><br>eed Extra Ratchet or Cam Straps? We have them available in our store so please see our other Listings. We will combine items and waive the shipping fee for the straps (must be included together for 1 shipment - Please, request a custom invoice AFTER you finish shopping and we will waive the strap shipping fee manually and send you and invoice).<br><br>Inside (usable) platform measurements: 28 width X 16 length . <br><br>Weighs under 25lbs.<br><br>Please note that this item requires a Class III 2 inch hitch. However, it can be used with an adapter for Class I & II (Not Included)<br>","Designed to allow easy loading and transporting of your wheelchair.<br><br>The entire carrier has the option of tilting upward and locking in the upright position for transporting without a load. This allows more parking room within your garage or elsewhere.<br><br>The WCR 100 is one of the easiest and most versatile carriers on the market.<br><br>The WCR 100 is the perfect match for transporting standard fold-able wheelchairs.<br><br>Simple and Quick Installation.<br><br>Holds up to 100lbs<br><br>Accommodates Most Standard Wheelchair's.<br>The WCR 100 can be easily removed and stored in your trunk.<br><br>Tilt Spring allows for easy unlocking of the ramp.<br><br>Handles also allow easy controlled lifting of the carrier.<br><br>Anti-Wobble Device fuses the carrier and the trailer hitch receiver together to reduce movement and prevent trailer hitch receiver damage.<br><br>Ratchet Strap Included For Your Safety.<br><br>eed Extra Ratchet or Cam Straps? We have them available in our store so please see our other Listings. We will combine items and waive the shipping fee for the straps (must be included together for 1 shipment - Please, request a custom invoice AFTER you finish shopping and we will waive the strap shipping fee manually and send you and invoice).<br><br>Inside (usable) platform measurements: 28 width X 16 length . <br><br>Weighs under 25lbs.<br><br>Please note that this item requires a Class III 2 inch hitch. However, it can be used with an adapter for Class I & II (Not Included)<br>",,"General Merchandise","Mobility Products",,,349.99,95.68,,3.99,25,0,N,,AHI-627.jpg,http://www.imageserverhost.com/simg/B365/large/AHI-627.jpg,http://www.imageserverhost.com/simg/B365/small/AHI-627.jpg,N,,0,AHI-627,,,,0,NULL,,,,2.5,,,,$0,,,,,,,,,"Designed to allow easy loading and transporting of your wheelchair.The entire carrier has the option of tilting upward and locking in the upright position for transporting without a load. This allows more parking room within your garage or elsewhere.The WCR 100 is one of the easiest and most versatile carriers on the market.The WCR 100 is the perfect match for transporting standard fold-able wheelchairs.Simple and Quick Installation.Holds up to 100lbsAccommodates Most Standard Wheelchair's.The WCR 100 can be easily removed and stored in your trunk.Tilt Spring allows for easy unlocking of the ramp.Handles also allow easy controlled lifting of the carrier.Anti-Wobble Device fuses the carrier and the trailer hitch receiver together to reduce movement and prevent trailer hitch receiver damage.Ratchet Strap Included For Your Safety.eed Extra Ratchet or Cam Straps? We have them available in our store so please see our other Listings. We will combine items and waive the shipping fee for the straps (must be included together for 1 shipment - Please, request a custom invoice AFTER you finish shopping and we will waive the strap shipping fee manually and send you and invoice).Inside (usable) platform measurements: 28 width X 16 length . Weighs under 25lbs.Please note that this item requires a Class III 2 inch hitch. However, it can be used with an adapter for Class I & II (Not Included)",ahidistribution.com-AHI-627,"Ahi Mobility Products",,,
AHI-658,"5x Magnifying Glass Lamp with Foot Base","The 5x Magnifier light is a great tool for magnifying coins,paper money, stamps, jewelry, model airplanes and circuit boards. The applications are endless. This is a tool and a visionary aide and with the included mobile base, this can be used virtually anywhere.Fully Adjustable to any position desired.Soft cool lighting that's easy on the eyes.<br><br>5 Inch/5x Magnifying lens<br>Protective plastic cover<br>5 Diopter <br>Power %- 1.75x<br>Bigger Than Object= 125% <br>Focal Length= 8 Inches<br>Lens rotates- 360 Degrees<br>Lens Head rotates-180 Degrees<br>On/Off Switch<br>Shadow Free Magnificatio<br>Color- Ivory<br>With Base-  up to 61 Inches (adjustable)<br>Without base and used with c-clamp(included) - 35 Inches<br>C- Clamp- Adjustable up to 2 1/2 Inches<br>Arm Length Total- 34 Inches<br>Lower Portion- 18 1/4 Inches<br>Upper Portion- 19 Inches<br>Hydraulic like motion and lock srews<br>Base Legs- 21.5 Inches x 21.5 Inches<br>Vertical Post- 24 Inches from Legs<br>(4) Swivel Casters-2 Inches( Black)<br>Color- Ivory<br>Power-110V-120V<br>atural Color<br>Wattage: 22W, 22 Watt Watts<br>22 watts of power used for 100 watts of light output.<br>Glass: T-9, T9, Circline, Circular Fluorescent<br>Base: G10Q 4-Pi<br>Initial Lumens: 925 Lumen Light Output<br>Maximum Overall Diameter: MOD 8.25/215mm<br>Average Rated Life: 12,000 hours<br>Average Rated Life: 12,000 hours<br>CRI: 75<br /><br />The 5x Magnifier light is a great tool for magnifying coins,paper money, stamps, jewelry, model airplanes and circuit boards. The applications are endless. This is a tool and a visionary aide and with the included mobile base, this can be used virtually anywhere.Fully Adjustable to any position desired.Soft cool lighting that's easy on the eyes.<br><br>5 Inch/5x Magnifying lens<br>Protective plastic cover<br>5 Diopter <br>Power %- 1.75x<br>Bigger Than Object= 125% <br>Focal Length= 8 Inches<br>Lens rotates- 360 Degrees<br>Lens Head rotates-180 Degrees<br>On/Off Switch<br>Shadow Free Magnificatio<br>Color- Ivory<br>With Base-  up to 61 Inches (adjustable)<br>Without base and used with c-clamp(included) - 35 Inches<br>C- Clamp- Adjustable up to 2 1/2 Inches<br>Arm Length Total- 34 Inches<br>Lower Portion- 18 1/4 Inches<br>Upper Portion- 19 Inches<br>Hydraulic like motion and lock srews<br>Base Legs- 21.5 Inches x 21.5 Inches<br>Vertical Post- 24 Inches from Legs<br>(4) Swivel Casters-2 Inches( Black)<br>Color- Ivory<br>Power-110V-120V<br>atural Color<br>Wattage: 22W, 22 Watt Watts<br>22 watts of power used for 100 watts of light output.<br>Glass: T-9, T9, Circline, Circular Fluorescent<br>Base: G10Q 4-Pi<br>Initial Lumens: 925 Lumen Light Output<br>Maximum Overall Diameter: MOD 8.25/215mm<br>Average Rated Life: 12","The 5x Magnifier light is a great tool for magnifying coins,paper money, stamps, jewelry, model airplanes and circuit boards. The applications are endless. This is a tool and a visionary aide and with the included mobile base, this can be used virtually anywhere.Fully Adjustable to any position desired.Soft cool lighting that's easy on the eyes.<br><br>5 Inch/5x Magnifying lens<br>Protective plastic cover<br>5 Diopter <br>Power %- 1.75x<br>Bigger Than Object= 125% <br>Focal Length= 8 Inches<br>Lens rotates- 360 Degrees<br>Lens Head rotates-180 Degrees<br>On/Off Switch<br>Shadow Free Magnificatio<br>Color- Ivory<br>With Base-  up to 61 Inches (adjustable)<br>Without base and used with c-clamp(included) - 35 Inches<br>C- Clamp- Adjustable up to 2 1/2 Inches<br>Arm Length Total- 34 Inches<br>Lower Portion- 18 1/4 Inches<br>Upper Portion- 19 Inches<br>Hydraulic like motion and lock srews<br>Base Legs- 21.5 Inches x 21.5 Inches<br>Vertical Post- 24 Inches from Legs<br>(4) Swivel Casters-2 Inches( Black)<br>Color- Ivory<br>Power-110V-120V<br>atural Color<br>Wattage: 22W, 22 Watt Watts<br>22 watts of power used for 100 watts of light output.<br>Glass: T-9, T9, Circline, Circular Fluorescent<br>Base: G10Q 4-Pi<br>Initial Lumens: 925 Lumen Light Output<br>Maximum Overall Diameter: MOD 8.25/215mm<br>Average Rated Life: 12,000 hours<br>Average Rated Life: 12,000 hours<br>CRI: 75<br /><br />The 5x Magnifier light is a great tool for magnifying coins,paper money, stamps, jewelry, model airplanes and circuit boards. The applications are endless. This is a tool and a visionary aide and with the included mobile base, this can be used virtually anywhere.Fully Adjustable to any position desired.Soft cool lighting that's easy on the eyes.<br><br>5 Inch/5x Magnifying lens<br>Protective plastic cover<br>5 Diopter <br>Power %- 1.75x<br>Bigger Than Object= 125% <br>Focal Length= 8 Inches<br>Lens rotates- 360 Degrees<br>Lens Head rotates-180 Degrees<br>On/Off Switch<br>Shadow Free Magnificatio<br>Color- Ivory<br>With Base-  up to 61 Inches (adjustable)<br>Without base and used with c-clamp(included) - 35 Inches<br>C- Clamp- Adjustable up to 2 1/2 Inches<br>Arm Length Total- 34 Inches<br>Lower Portion- 18 1/4 Inches<br>Upper Portion- 19 Inches<br>Hydraulic like motion and lock srews<br>Base Legs- 21.5 Inches x 21.5 Inches<br>Vertical Post- 24 Inches from Legs<br>(4) Swivel Casters-2 Inches( Black)<br>Color- Ivory<br>Power-110V-120V<br>atural Color<br>Wattage: 22W, 22 Watt Watts<br>22 watts of power used for 100 watts of light output.<br>Glass: T-9, T9, Circline, Circular Fluorescent<br>Base: G10Q 4-Pi<br>Initial Lumens: 925 Lumen Light Output<br>Maximum Overall Diameter: MOD 8.25/215mm<br>Average Rated Life: 12",,"General Merchandise","Mobility Products",,,199.99,109.60,,3.99,38,0,N,812927019252,AHI-658.jpg,http://www.imageserverhost.com/simg/B365/large/AHI-658.jpg,http://www.imageserverhost.com/simg/B365/small/AHI-658.jpg,N,,0,AHI-658,,,,0,NULL,,,,2.5,,,,$0,,,,,,,,,"The 5x Magnifier light is a great tool for magnifying coins,paper money, stamps, jewelry, model airplanes and circuit boards. The applications are endless. This is a tool and a visionary aide and with the included mobile base, this can be used virtually anywhere.Fully Adjustable to any position desired.Soft cool lighting that's easy on the eyes.5 Inch/5x Magnifying lensProtective plastic cover5 Diopter Power %- 1.75xBigger Than Object= 125% Focal Length= 8 InchesLens rotates- 360 DegreesLens Head rotates-180 DegreesOn/Off SwitchShadow Free MagnificatioColor- IvoryWith Base-  up to 61 Inches (adjustable)Without base and used with c-clamp(included) - 35 InchesC- Clamp- Adjustable up to 2 1/2 InchesArm Length Total- 34 InchesLower Portion- 18 1/4 InchesUpper Portion- 19 InchesHydraulic like motion and lock srewsBase Legs- 21.5 Inches x 21.5 InchesVertical Post- 24 Inches from Legs(4) Swivel Casters-2 Inches( Black)Color- IvoryPower-110V-120Vatural ColorWattage: 22W, 22 Watt Watts22 watts of power used for 100 watts of light output.Glass: T-9, T9, Circline, Circular FluorescentBase: G10Q 4-PiInitial Lumens: 925 Lumen Light OutputMaximum Overall Diameter: MOD 8.25/215mmAverage Rated Life: 12,000 hoursAverage Rated Life: 12,000 hoursCRI: 75The 5x Magnifier light is a great tool for magnifying coins,paper money, stamps, jewelry, model airplanes and circuit boards. The applications are endless. This is a tool and a visionary aide and with the included mobile base, this can be used virtually anywhere.Fully Adjustable to any position desired.Soft cool lighting that's easy on the eyes.5 Inch/5x Magnifying lensProtective plastic cover5 Diopter Power %- 1.75xBigger Than Object= 125% Focal Length= 8 InchesLens rotates- 360 DegreesLens Head rotates-180 DegreesOn/Off SwitchShadow Free MagnificatioColor- IvoryWith Base-  up to 61 Inches (adjustable)Without base and used with c-clamp(included) - 35 InchesC- Clamp- Adjustable up to 2 1/2 InchesArm Length Total- 34 InchesLower Portion- 18 1/4 InchesUpper Portion- 19 InchesHydraulic like motion and lock srewsBase Legs- 21.5 Inches x 21.5 InchesVertical Post- 24 Inches from Legs(4) Swivel Casters-2 Inches( Black)Color- IvoryPower-110V-120Vatural ColorWattage: 22W, 22 Watt Watts22 watts of power used for 100 watts of light output.Glass: T-9, T9, Circline, Circular FluorescentBase: G10Q 4-PiInitial Lumens: 925 Lumen Light OutputMaximum Overall Diameter: MOD 8.25/215mmAverage Rated Life: 12",ahidistribution.com-AHI-658,"Ahi Mobility Products",,,
AHI-67,"Electric Wheelchair Cover","Wheelchair Carrier Cover<br><br>Keep your wheelchair covered during transport. As many of you probably already know, when transporting a wheelchair on a carrier it tends to collect dirt or moisture. This cover is designed specifically for preventing rain, dirt and other elements from attaching to your wheelchair while transporting on your carrier.<br><br>Highly weather resistant<br>Velcro Form Fitted<br>Easily Adjusts to most Wheelchairs<br>Dimensions: 28w x 42l x 36h","Wheelchair Carrier Cover<br><br>Keep your wheelchair covered during transport. As many of you probably already know, when transporting a wheelchair on a carrier it tends to collect dirt or moisture. This cover is designed specifically for preventing rain, dirt and other elements from attaching to your wheelchair while transporting on your carrier.<br><br>Highly weather resistant<br>Velcro Form Fitted<br>Easily Adjusts to most Wheelchairs<br>Dimensions: 28w x 42l x 36h",,"General Merchandise","Mobility Products",,,59.99,39.99,,3.99,4,0,N,812927012253,AHI-67.jpg,http://www.imageserverhost.com/simg/B365/large/AHI-67.jpg,http://www.imageserverhost.com/simg/B365/small/AHI-67.jpg,N,,0,AHI-67,,,,0,NULL,,,,2.5,,,,$0,,,,,,,,,"Wheelchair Carrier CoverKeep your wheelchair covered during transport. As many of you probably already know, when transporting a wheelchair on a carrier it tends to collect dirt or moisture. This cover is designed specifically for preventing rain, dirt and other elements from attaching to your wheelchair while transporting on your carrier.Highly weather resistantVelcro Form FittedEasily Adjusts to most WheelchairsDimensions: 28w x 42l x 36h",ahidistribution.com-AHI-67,"Ahi Mobility Products",,,
AHI-70,"Computer Table for Bed or Chair","Computer Laptop Table Stand Cart<br><br>This mobile laptop computer stand cart is perfect for your mobile computing needs. This rolling cart is compact and sturdy and has plenty of surface space for your working needs. This cart can also be used as an over the bed table; adjust the height to fit your bed and roll the table cart over your bed.<br><br>Adjustable height: 30-40<br>Top Table Top Is 30 by 15<br>4 Swivel casters allow for maximum stability & mobility<br>The frame is constructed with tubular steel and a durable, and brushed aluminum finish<br>Adjustable table with fixed top desig<br>Multi-purpose stand<br>SOME ASSEMBLY IS REQUIRED<br>*The height adjustment knob needs to be inserted before the being installed into the base*","Computer Laptop Table Stand Cart<br><br>This mobile laptop computer stand cart is perfect for your mobile computing needs. This rolling cart is compact and sturdy and has plenty of surface space for your working needs. This cart can also be used as an over the bed table; adjust the height to fit your bed and roll the table cart over your bed.<br><br>Adjustable height: 30-40<br>Top Table Top Is 30 by 15<br>4 Swivel casters allow for maximum stability & mobility<br>The frame is constructed with tubular steel and a durable, and brushed aluminum finish<br>Adjustable table with fixed top desig<br>Multi-purpose stand<br>SOME ASSEMBLY IS REQUIRED<br>*The height adjustment knob needs to be inserted before the being installed into the base*",,"General Merchandise","Mobility Products",,,99.99,50.44,,3.99,26,0,N,812927014233,AHI-70.jpg,http://www.imageserverhost.com/simg/B365/large/AHI-70.jpg,http://www.imageserverhost.com/simg/B365/small/AHI-70.jpg,N,,0,AHI-70,,,,0,NULL,,,,2.5,,,,$0,,,,,,,,,"Computer Laptop Table Stand CartThis mobile laptop computer stand cart is perfect for your mobile computing needs. This rolling cart is compact and sturdy and has plenty of surface space for your working needs. This cart can also be used as an over the bed table; adjust the height to fit your bed and roll the table cart over your bed.Adjustable height: 30-40Top Table Top Is 30 by 154 Swivel casters allow for maximum stability & mobilityThe frame is constructed with tubular steel and a durable, and brushed aluminum finishAdjustable table with fixed top desigMulti-purpose standSOME ASSEMBLY IS REQUIRED*The height adjustment knob needs to be inserted before the being installed into the base*",ahidistribution.com-AHI-70,"Ahi Mobility Products",,,
AHI-71,"Computer Table for Bed or Chair LT2","Laptop Table<br><br>Hospital Over Bed, Couch, Recliner Chair, etc. Table<br><br>Swivel casters allow for easy maneuverability.<br><br>Table top can be raised or lowered in infinite positions as well as tilt.<br><br>Black laminated top.<br><br>Hospital Over Bed Table Laptop Food TV Trays Rolling<br><br>Large Table Measures: 17 x 15 1/4<br><br>Small Table Measures: 15 1/2  x 9 1/2<br><br>SOME ASSEMBLY IS REQUIRED","Laptop Table<br><br>Hospital Over Bed, Couch, Recliner Chair, etc. Table<br><br>Swivel casters allow for easy maneuverability.<br><br>Table top can be raised or lowered in infinite positions as well as tilt.<br><br>Black laminated top.<br><br>Hospital Over Bed Table Laptop Food TV Trays Rolling<br><br>Large Table Measures: 17 x 15 1/4<br><br>Small Table Measures: 15 1/2  x 9 1/2<br><br>SOME ASSEMBLY IS REQUIRED",,"General Merchandise","Mobility Products",,,79.99,43.48,,3.99,15,0,N,812927014240,AHI-71.jpg,http://www.imageserverhost.com/simg/B365/large/AHI-71.jpg,http://www.imageserverhost.com/simg/B365/small/AHI-71.jpg,N,,0,AHI-71,,,,0,NULL,,,,2.5,,,,$0,,,,,,,,,"Laptop TableHospital Over Bed, Couch, Recliner Chair, etc. TableSwivel casters allow for easy maneuverability.Table top can be raised or lowered in infinite positions as well as tilt.Black laminated top.Hospital Over Bed Table Laptop Food TV Trays RollingLarge Table Measures: 17 x 15 1/4Small Table Measures: 15 1/2  x 9 1/2SOME ASSEMBLY IS REQUIRED",ahidistribution.com-AHI-71,"Ahi Mobility Products",,,
AHI-72,"Computer Table for Bed or Chair LT3","LT-3: Portable Adjustable Table Laptop desk is perfect for use of laptops in homes Alternative to placing a laptop on your lap Portable and Multipurpose Fits all laptop sizes Three legs for extra stability Brushed Aluminum and Black Finish Versatile workstation can be used in most applications Allows you to easily use while on the couch, chair or even in bed","LT-3: Portable Adjustable Table Laptop desk is perfect for use of laptops in homes Alternative to placing a laptop on your lap Portable and Multipurpose Fits all laptop sizes Three legs for extra stability Brushed Aluminum and Black Finish Versatile workstation can be used in most applications Allows you to easily use while on the couch, chair or even in bed",,"General Merchandise","Mobility Products",,,79.99,39.13,,3.99,18,0,N,812927014257,AHI-72.jpg,http://www.imageserverhost.com/simg/B365/large/AHI-72.jpg,http://www.imageserverhost.com/simg/B365/small/AHI-72.jpg,N,,0,AHI-72,,,,0,NULL,,,,2.5,,,,$0,,,,,,,,,"LT-3: Portable Adjustable Table Laptop desk is perfect for use of laptops in homes Alternative to placing a laptop on your lap Portable and Multipurpose Fits all laptop sizes Three legs for extra stability Brushed Aluminum and Black Finish Versatile workstation can be used in most applications Allows you to easily use while on the couch, chair or even in bed",ahidistribution.com-AHI-72,"Ahi Mobility Products",,,
AHI-73,"Computer Lap Table for Bed or Couch","Wood Panel Computer Table Laptop Stand<br><br>This is a must-have piece for those who need to work from bed For use with your laptop while working from bed or the couch<br><br>Flip table top Desig<br><br>Light wood finish<br><br>Large Desk<br><br>Table measures 14.5 L x 14 W<br><br>Small Desk Table measures 14 L x 7 W<br><br>Drawer measures 5.5 L x 5.5 W & 1 deep<br><br>Height when open is 9 Inches and folded Just 2 Inches<br><br>Desk has a 25 pound weight capacity<br><br>o assembly required<br><br>Lightweight and Sturdy Constructio<br><br>Weighs less than 5 pounds","Wood Panel Computer Table Laptop Stand<br><br>This is a must-have piece for those who need to work from bed For use with your laptop while working from bed or the couch<br><br>Flip table top Desig<br><br>Light wood finish<br><br>Large Desk<br><br>Table measures 14.5 L x 14 W<br><br>Small Desk Table measures 14 L x 7 W<br><br>Drawer measures 5.5 L x 5.5 W & 1 deep<br><br>Height when open is 9 Inches and folded Just 2 Inches<br><br>Desk has a 25 pound weight capacity<br><br>o assembly required<br><br>Lightweight and Sturdy Constructio<br><br>Weighs less than 5 pounds",,"General Merchandise","Mobility Products",,,49.99,33.91,,3.99,7,0,N,812927014318,AHI-73.jpg,http://www.imageserverhost.com/simg/B365/large/AHI-73.jpg,http://www.imageserverhost.com/simg/B365/small/AHI-73.jpg,N,,0,AHI-73,,,,0,NULL,,,,2.5,,,,$0,,,,,,,,,"Wood Panel Computer Table Laptop StandThis is a must-have piece for those who need to work from bed For use with your laptop while working from bed or the couchFlip table top DesigLight wood finishLarge DeskTable measures 14.5 L x 14 WSmall Desk Table measures 14 L x 7 WDrawer measures 5.5 L x 5.5 W & 1 deepHeight when open is 9 Inches and folded Just 2 InchesDesk has a 25 pound weight capacityo assembly requiredLightweight and Sturdy ConstructioWeighs less than 5 pounds",ahidistribution.com-AHI-73,"Ahi Mobility Products",,,
